Start Training:
Iter: 0, Loss: 9.80597e-01, Loss_0: 8.67445e-01, Loss_b: 1.00867e-01, Loss_f: 1.22845e-02
Iter: 3200, Loss: 3.64822e-05, Loss_0: 2.50138e-06, Loss_b: 3.85471e-08, Loss_f: 3.39423e-05
Iter: 3300, Loss: 3.15461e-05, Loss_0: 2.77126e-06, Loss_b: 1.04735e-07, Loss_f: 2.86701e-05
Iter: 3400, Loss: 2.77009e-05, Loss_0: 2.31437e-06, Loss_b: 8.28520e-08, Loss_f: 2.53037e-05
Iter: 3500, Loss: 2.47471e-05, Loss_0: 1.92886e-06, Loss_b: 1.80970e-07, Loss_f: 2.26372e-05
Iter: 3600, Loss: 2.19601e-05, Loss_0: 1.37225e-06, Loss_b: 1.61720e-07, Loss_f: 2.04262e-05
Iter: 3700, Loss: 1.92137e-05, Loss_0: 1.09914e-06, Loss_b: 1.04654e-07, Loss_f: 1.80099e-05
Iter: 3800, Loss: 1.71621e-05, Loss_0: 7.45250e-07, Loss_b: 1.59417e-07, Loss_f: 1.62575e-05
Iter: 3900, Loss: 1.56973e-05, Loss_0: 6.97462e-07, Loss_b: 1.50665e-07, Loss_f: 1.48492e-05
Iter: 4000, Loss: 1.42551e-05, Loss_0: 6.81998e-07, Loss_b: 1.81625e-07, Loss_f: 1.33915e-05
Iter: 4100, Loss: 1.26995e-05, Loss_0: 6.32090e-07, Loss_b: 2.19450e-07, Loss_f: 1.18479e-05
Iter: 4200, Loss: 1.13899e-05, Loss_0: 5.45355e-07, Loss_b: 1.48106e-07, Loss_f: 1.06964e-05
Iter: 4300, Loss: 1.05784e-05, Loss_0: 5.55302e-07, Loss_b: 9.37443e-08, Loss_f: 9.92939e-06
Iter: 4400, Loss: 9.80399e-06, Loss_0: 5.85471e-07, Loss_b: 9.71877e-08, Loss_f: 9.12133e-06
Iter: 4500, Loss: 8.81732e-06, Loss_0: 4.70880e-07, Loss_b: 8.78885e-08, Loss_f: 8.25855e-06
Iter: 4600, Loss: 8.01067e-06, Loss_0: 4.58293e-07, Loss_b: 7.64350e-08, Loss_f: 7.47594e-06
Iter: 4700, Loss: 7.37171e-06, Loss_0: 4.62142e-07, Loss_b: 8.32404e-08, Loss_f: 6.82632e-06
Iter: 4800, Loss: 6.85728e-06, Loss_0: 3.59629e-07, Loss_b: 5.42320e-08, Loss_f: 6.44342e-06
Iter: 4900, Loss: 6.47976e-06, Loss_0: 3.02225e-07, Loss_b: 5.27860e-08, Loss_f: 6.12474e-06
Iter: 5000, Loss: 5.93409e-06, Loss_0: 3.11287e-07, Loss_b: 6.23550e-08, Loss_f: 5.56045e-06
Iter: 5100, Loss: 5.58144e-06, Loss_0: 3.33969e-07, Loss_b: 6.53506e-08, Loss_f: 5.18212e-06
Iter: 5200, Loss: 5.33724e-06, Loss_0: 3.26731e-07, Loss_b: 7.18073e-08, Loss_f: 4.93870e-06
Iter: 5300, Loss: 5.04846e-06, Loss_0: 3.38978e-07, Loss_b: 7.70873e-08, Loss_f: 4.63239e-06
Iter: 5400, Loss: 4.87146e-06, Loss_0: 2.73863e-07, Loss_b: 6.38878e-08, Loss_f: 4.53371e-06
Iter: 5500, Loss: 4.71614e-06, Loss_0: 2.62035e-07, Loss_b: 7.31993e-08, Loss_f: 4.38091e-06
Iter: 5600, Loss: 4.49984e-06, Loss_0: 2.34278e-07, Loss_b: 6.06703e-08, Loss_f: 4.20490e-06
Iter: 5700, Loss: 4.30141e-06, Loss_0: 2.07883e-07, Loss_b: 4.91072e-08, Loss_f: 4.04442e-06
Iter: 5800, Loss: 4.11945e-06, Loss_0: 1.72742e-07, Loss_b: 3.27931e-08, Loss_f: 3.91391e-06
Iter: 5900, Loss: 3.95460e-06, Loss_0: 1.52257e-07, Loss_b: 1.99225e-08, Loss_f: 3.78242e-06
Iter: 6000, Loss: 3.71686e-06, Loss_0: 1.41019e-07, Loss_b: 1.64420e-08, Loss_f: 3.55940e-06
Iter: 6100, Loss: 3.44409e-06, Loss_0: 1.16159e-07, Loss_b: 1.72279e-08, Loss_f: 3.31071e-06
Iter: 6200, Loss: 3.24109e-06, Loss_0: 9.22023e-08, Loss_b: 1.69432e-08, Loss_f: 3.13194e-06
Iter: 6300, Loss: 3.08736e-06, Loss_0: 8.40111e-08, Loss_b: 2.60854e-08, Loss_f: 2.97726e-06
Iter: 6400, Loss: 2.93293e-06, Loss_0: 6.29154e-08, Loss_b: 1.15303e-08, Loss_f: 2.85848e-06
Iter: 6500, Loss: 2.79281e-06, Loss_0: 7.46746e-08, Loss_b: 7.77454e-09, Loss_f: 2.71036e-06
Iter: 6600, Loss: 2.66685e-06, Loss_0: 7.48906e-08, Loss_b: 9.11100e-09, Loss_f: 2.58285e-06
Iter: 6700, Loss: 2.55375e-06, Loss_0: 7.50466e-08, Loss_b: 8.30750e-09, Loss_f: 2.47039e-06
Iter: 6800, Loss: 2.47335e-06, Loss_0: 8.55697e-08, Loss_b: 1.00141e-08, Loss_f: 2.37777e-06
Iter: 6900, Loss: 2.40891e-06, Loss_0: 7.97585e-08, Loss_b: 1.03204e-08, Loss_f: 2.31883e-06
Iter: 7000, Loss: 2.31794e-06, Loss_0: 7.56538e-08, Loss_b: 7.40100e-09, Loss_f: 2.23489e-06
Iter: 7100, Loss: 2.21873e-06, Loss_0: 7.15734e-08, Loss_b: 8.23356e-09, Loss_f: 2.13892e-06
Iter: 7200, Loss: 2.15164e-06, Loss_0: 6.88346e-08, Loss_b: 8.64109e-09, Loss_f: 2.07416e-06
Iter: 7300, Loss: 2.08328e-06, Loss_0: 6.19856e-08, Loss_b: 9.92654e-09, Loss_f: 2.01137e-06
Iter: 7400, Loss: 2.01715e-06, Loss_0: 6.73142e-08, Loss_b: 5.85455e-09, Loss_f: 1.94398e-06
Training time: 441.1027
