Start Training:
Iter: 0, Loss: 3.14820e-01, Loss_0: 3.44618e-02, Loss_b: 2.20731e-01, Loss_f: 5.96276e-02
Iter: 3500, Loss: 2.83054e-05, Loss_0: 1.48444e-05, Loss_b: 1.15371e-05, Loss_f: 1.92389e-06
Iter: 3600, Loss: 2.46969e-07, Loss_0: 2.52900e-08, Loss_b: 7.83285e-08, Loss_f: 1.43351e-07
Iter: 3700, Loss: 2.39865e-07, Loss_0: 2.17982e-08, Loss_b: 7.37275e-08, Loss_f: 1.44340e-07
Iter: 3800, Loss: 2.34708e-07, Loss_0: 2.15648e-08, Loss_b: 7.11729e-08, Loss_f: 1.41970e-07
Iter: 3900, Loss: 2.29594e-07, Loss_0: 2.14739e-08, Loss_b: 6.92152e-08, Loss_f: 1.38905e-07
Iter: 4000, Loss: 9.11188e-06, Loss_0: 4.95589e-06, Loss_b: 3.44951e-06, Loss_f: 7.06476e-07
Iter: 4100, Loss: 2.05488e-07, Loss_0: 1.57140e-08, Loss_b: 6.96993e-08, Loss_f: 1.20075e-07
Iter: 4200, Loss: 1.97493e-07, Loss_0: 1.35012e-08, Loss_b: 6.13705e-08, Loss_f: 1.22622e-07
Iter: 4300, Loss: 1.92525e-07, Loss_0: 1.33591e-08, Loss_b: 5.89246e-08, Loss_f: 1.20241e-07
Iter: 4400, Loss: 1.87696e-07, Loss_0: 1.34512e-08, Loss_b: 5.70856e-08, Loss_f: 1.17159e-07
Iter: 4500, Loss: 1.14096e-04, Loss_0: 5.47072e-05, Loss_b: 5.25337e-05, Loss_f: 6.85487e-06
Iter: 4600, Loss: 1.74721e-07, Loss_0: 5.43265e-09, Loss_b: 5.42137e-08, Loss_f: 1.15075e-07
Iter: 4700, Loss: 1.67389e-07, Loss_0: 4.81682e-09, Loss_b: 4.98792e-08, Loss_f: 1.12693e-07
Iter: 4800, Loss: 1.61559e-07, Loss_0: 5.15213e-09, Loss_b: 4.78744e-08, Loss_f: 1.08532e-07
Iter: 4900, Loss: 1.56126e-07, Loss_0: 5.58535e-09, Loss_b: 4.62313e-08, Loss_f: 1.04309e-07
Iter: 5000, Loss: 1.51022e-07, Loss_0: 6.05713e-09, Loss_b: 4.47010e-08, Loss_f: 1.00264e-07
Training time: 285.9149
