Start Training:
Iter: 0, Loss: 1.60695e-02, Loss_0: 6.19741e-03, Loss_b: 8.07596e-03, Loss_f: 1.79613e-03
Iter: 2500, Loss: 5.50488e-05, Loss_0: 1.15151e-05, Loss_b: 2.40858e-05, Loss_f: 1.94480e-05
Iter: 2600, Loss: 1.20730e-05, Loss_0: 1.82205e-06, Loss_b: 2.68340e-07, Loss_f: 9.98262e-06
Iter: 2700, Loss: 1.13442e-05, Loss_0: 1.49945e-06, Loss_b: 2.61173e-07, Loss_f: 9.58357e-06
Iter: 2800, Loss: 6.86168e-04, Loss_0: 1.36230e-04, Loss_b: 5.00700e-04, Loss_f: 4.92377e-05
Iter: 2900, Loss: 1.03094e-05, Loss_0: 1.43476e-06, Loss_b: 2.41984e-07, Loss_f: 8.63269e-06
Iter: 3000, Loss: 1.07159e-05, Loss_0: 2.06963e-06, Loss_b: 4.31538e-07, Loss_f: 8.21469e-06
Iter: 3100, Loss: 9.52584e-06, Loss_0: 1.18650e-06, Loss_b: 2.07669e-07, Loss_f: 8.13167e-06
Iter: 3200, Loss: 2.71535e-05, Loss_0: 9.37657e-06, Loss_b: 6.39918e-06, Loss_f: 1.13777e-05
Iter: 3300, Loss: 9.95880e-06, Loss_0: 1.33088e-06, Loss_b: 1.16171e-06, Loss_f: 7.46620e-06
Iter: 3400, Loss: 7.23282e-05, Loss_0: 1.62360e-05, Loss_b: 4.68539e-05, Loss_f: 9.23827e-06
Iter: 3500, Loss: 8.20440e-06, Loss_0: 1.10583e-06, Loss_b: 1.64776e-07, Loss_f: 6.93379e-06
Iter: 3600, Loss: 1.96460e-05, Loss_0: 4.69726e-06, Loss_b: 5.17169e-06, Loss_f: 9.77707e-06
Iter: 3700, Loss: 9.24870e-06, Loss_0: 1.93435e-06, Loss_b: 1.11184e-06, Loss_f: 6.20252e-06
Iter: 3800, Loss: 8.47265e-04, Loss_0: 1.67766e-04, Loss_b: 6.28046e-04, Loss_f: 5.14531e-05
Iter: 3900, Loss: 7.07409e-06, Loss_0: 9.20985e-07, Loss_b: 1.50650e-07, Loss_f: 6.00245e-06
Iter: 4000, Loss: 7.12266e-06, Loss_0: 1.24169e-06, Loss_b: 1.48601e-07, Loss_f: 5.73237e-06
Iter: 4100, Loss: 8.82298e-06, Loss_0: 1.56568e-06, Loss_b: 1.25430e-06, Loss_f: 6.00300e-06
Iter: 4200, Loss: 6.26539e-06, Loss_0: 6.70375e-07, Loss_b: 1.50440e-07, Loss_f: 5.44457e-06
Iter: 4300, Loss: 2.29656e-05, Loss_0: 5.15020e-06, Loss_b: 1.22849e-05, Loss_f: 5.53051e-06
Iter: 4400, Loss: 5.93857e-06, Loss_0: 8.35146e-07, Loss_b: 1.42958e-07, Loss_f: 4.96047e-06
Iter: 4500, Loss: 5.73802e-04, Loss_0: 1.23049e-04, Loss_b: 4.18757e-04, Loss_f: 3.19961e-05
Iter: 4600, Loss: 5.61204e-06, Loss_0: 6.94647e-07, Loss_b: 1.92991e-07, Loss_f: 4.72441e-06
Iter: 4700, Loss: 5.68727e-06, Loss_0: 6.63003e-07, Loss_b: 2.88971e-07, Loss_f: 4.73529e-06
Iter: 4800, Loss: 9.51840e-06, Loss_0: 1.91096e-06, Loss_b: 3.13051e-06, Loss_f: 4.47692e-06
Iter: 4900, Loss: 5.12037e-06, Loss_0: 7.89618e-07, Loss_b: 1.37199e-07, Loss_f: 4.19355e-06
Iter: 5000, Loss: 1.80376e-05, Loss_0: 5.78770e-06, Loss_b: 3.79091e-06, Loss_f: 8.45896e-06
Iter: 5100, Loss: 1.30177e-06, Loss_0: 1.46792e-07, Loss_b: 6.12737e-08, Loss_f: 1.09370e-06
Training time: 523.8019
