Start Training:
Iter: 0, Loss: 6.85022e-01, Loss_0: 5.15783e-02, Loss_b: 1.96265e-01, Loss_f: 4.37179e-01
Iter: 3600, Loss: 1.98180e-03, Loss_0: 1.90603e-03, Loss_b: 2.20733e-06, Loss_f: 7.35669e-05
Iter: 3700, Loss: 1.97578e-03, Loss_0: 1.90352e-03, Loss_b: 2.09880e-06, Loss_f: 7.01628e-05
Iter: 3800, Loss: 1.96997e-03, Loss_0: 1.90117e-03, Loss_b: 2.17996e-06, Loss_f: 6.66216e-05
Iter: 3900, Loss: 2.01421e-03, Loss_0: 1.92049e-03, Loss_b: 2.21941e-05, Loss_f: 7.15236e-05
Iter: 4000, Loss: 3.41718e-03, Loss_0: 1.98043e-03, Loss_b: 4.27239e-05, Loss_f: 1.39403e-03
Iter: 4100, Loss: 1.95878e-03, Loss_0: 1.89717e-03, Loss_b: 1.70350e-06, Loss_f: 5.99031e-05
Iter: 4200, Loss: 1.95184e-03, Loss_0: 1.89181e-03, Loss_b: 2.25178e-06, Loss_f: 5.77803e-05
Iter: 4300, Loss: 2.20313e-03, Loss_0: 1.92838e-03, Loss_b: 4.45579e-05, Loss_f: 2.30199e-04
Iter: 4400, Loss: 1.94128e-03, Loss_0: 1.88469e-03, Loss_b: 1.96498e-06, Loss_f: 5.46325e-05
Iter: 4500, Loss: 1.93188e-03, Loss_0: 1.87753e-03, Loss_b: 2.40046e-06, Loss_f: 5.19483e-05
Iter: 4600, Loss: 2.07277e-03, Loss_0: 1.88638e-03, Loss_b: 2.72408e-05, Loss_f: 1.59151e-04
Iter: 4700, Loss: 1.90973e-03, Loss_0: 1.86193e-03, Loss_b: 2.22585e-06, Loss_f: 4.55699e-05
Iter: 4800, Loss: 1.90010e-03, Loss_0: 1.85377e-03, Loss_b: 2.22551e-06, Loss_f: 4.41001e-05
Iter: 4900, Loss: 1.87970e-03, Loss_0: 1.83682e-03, Loss_b: 2.71535e-06, Loss_f: 4.01635e-05
Iter: 5000, Loss: 5.25239e-03, Loss_0: 2.19773e-03, Loss_b: 2.92507e-03, Loss_f: 1.29593e-04
Iter: 5100, Loss: 1.40239e-03, Loss_0: 1.15327e-03, Loss_b: 3.28143e-06, Loss_f: 2.45839e-04
Iter: 5200, Loss: 9.44797e-04, Loss_0: 8.06753e-04, Loss_b: 4.46966e-07, Loss_f: 1.37597e-04
Iter: 5300, Loss: 8.31162e-04, Loss_0: 7.34379e-04, Loss_b: 2.57666e-07, Loss_f: 9.65261e-05
Iter: 5400, Loss: 7.36485e-04, Loss_0: 6.62288e-04, Loss_b: 8.88723e-07, Loss_f: 7.33080e-05
Iter: 5500, Loss: 4.93064e-04, Loss_0: 3.22632e-04, Loss_b: 3.57908e-07, Loss_f: 1.70074e-04
Iter: 5600, Loss: 1.75594e-04, Loss_0: 8.02717e-05, Loss_b: 8.38703e-07, Loss_f: 9.44838e-05
Iter: 5700, Loss: 7.60272e-05, Loss_0: 1.92479e-05, Loss_b: 5.58848e-08, Loss_f: 5.67234e-05
Iter: 5800, Loss: 4.41231e-05, Loss_0: 8.92418e-06, Loss_b: 1.51869e-07, Loss_f: 3.50471e-05
Iter: 5900, Loss: 2.52959e-05, Loss_0: 3.60107e-06, Loss_b: 1.39332e-08, Loss_f: 2.16809e-05
Iter: 6000, Loss: 1.79572e-05, Loss_0: 1.72392e-06, Loss_b: 8.99731e-09, Loss_f: 1.62243e-05
Iter: 6100, Loss: 1.12930e-05, Loss_0: 1.16239e-06, Loss_b: 1.22155e-07, Loss_f: 1.00084e-05
Iter: 6200, Loss: 8.11506e-06, Loss_0: 9.29378e-07, Loss_b: 1.00010e-07, Loss_f: 7.08567e-06
Iter: 6300, Loss: 6.96978e-06, Loss_0: 1.06374e-06, Loss_b: 3.06199e-08, Loss_f: 5.87542e-06
Iter: 6400, Loss: 5.35531e-06, Loss_0: 7.54944e-07, Loss_b: 6.38030e-08, Loss_f: 4.53657e-06
Iter: 6500, Loss: 4.66610e-06, Loss_0: 7.46931e-07, Loss_b: 4.51494e-08, Loss_f: 3.87402e-06
Iter: 6600, Loss: 3.98316e-06, Loss_0: 4.72701e-07, Loss_b: 6.22425e-08, Loss_f: 3.44821e-06
Iter: 6700, Loss: 3.30456e-06, Loss_0: 4.09444e-07, Loss_b: 8.22825e-08, Loss_f: 2.81283e-06
Iter: 6800, Loss: 3.00856e-06, Loss_0: 3.74727e-07, Loss_b: 6.31674e-08, Loss_f: 2.57066e-06
Iter: 6900, Loss: 2.56064e-06, Loss_0: 3.04539e-07, Loss_b: 9.62492e-08, Loss_f: 2.15986e-06
Iter: 7000, Loss: 2.19315e-06, Loss_0: 2.73856e-07, Loss_b: 5.66828e-08, Loss_f: 1.86261e-06
Iter: 7100, Loss: 1.97193e-06, Loss_0: 1.95725e-07, Loss_b: 3.99510e-08, Loss_f: 1.73625e-06
Iter: 7200, Loss: 1.72883e-06, Loss_0: 1.68782e-07, Loss_b: 2.36361e-08, Loss_f: 1.53641e-06
Iter: 7300, Loss: 1.49121e-06, Loss_0: 1.54733e-07, Loss_b: 2.81175e-08, Loss_f: 1.30836e-06
Iter: 7400, Loss: 1.34438e-06, Loss_0: 1.42625e-07, Loss_b: 1.53909e-08, Loss_f: 1.18637e-06
Iter: 7500, Loss: 1.15543e-06, Loss_0: 1.04886e-07, Loss_b: 9.37528e-09, Loss_f: 1.04117e-06
Training time: 866.8329
