Start Training:
Iter: 0, Loss: 3.45226e-01, Loss_0: 3.03010e-02, Loss_b: 2.94568e-01, Loss_f: 2.03563e-02
Iter: 2100, Loss: 7.06042e-04, Loss_0: 3.44631e-04, Loss_b: 2.80642e-04, Loss_f: 8.07686e-05
Iter: 2200, Loss: 3.40139e-04, Loss_0: 2.52345e-04, Loss_b: 1.42660e-06, Loss_f: 8.63681e-05
Iter: 2300, Loss: 2.84581e-04, Loss_0: 2.07175e-04, Loss_b: 1.47374e-06, Loss_f: 7.59332e-05
Iter: 2400, Loss: 4.33591e-04, Loss_0: 1.73394e-04, Loss_b: 1.83129e-04, Loss_f: 7.70685e-05
Iter: 2500, Loss: 1.98338e-04, Loss_0: 1.43336e-04, Loss_b: 1.07796e-06, Loss_f: 5.39241e-05
Iter: 2600, Loss: 1.60445e-04, Loss_0: 1.11271e-04, Loss_b: 1.50394e-06, Loss_f: 4.76701e-05
Iter: 2700, Loss: 1.28502e-04, Loss_0: 8.59705e-05, Loss_b: 1.56011e-06, Loss_f: 4.09717e-05
Iter: 2800, Loss: 1.23678e-04, Loss_0: 8.27991e-05, Loss_b: 6.71197e-06, Loss_f: 3.41665e-05
Iter: 2900, Loss: 8.98984e-05, Loss_0: 5.58908e-05, Loss_b: 1.45095e-06, Loss_f: 3.25567e-05
Iter: 3000, Loss: 7.20417e-05, Loss_0: 4.16448e-05, Loss_b: 1.48846e-06, Loss_f: 2.89084e-05
Iter: 3100, Loss: 6.56156e-04, Loss_0: 6.40882e-05, Loss_b: 5.51491e-04, Loss_f: 4.05764e-05
Iter: 3200, Loss: 5.20802e-05, Loss_0: 2.89239e-05, Loss_b: 9.10909e-07, Loss_f: 2.22454e-05
Iter: 3300, Loss: 4.08182e-05, Loss_0: 2.06786e-05, Loss_b: 1.00750e-06, Loss_f: 1.91320e-05
Iter: 3400, Loss: 3.20652e-05, Loss_0: 1.50315e-05, Loss_b: 8.12867e-07, Loss_f: 1.62208e-05
Iter: 3500, Loss: 2.53534e-05, Loss_0: 1.05587e-05, Loss_b: 1.00541e-06, Loss_f: 1.37893e-05
Iter: 3600, Loss: 2.52423e-05, Loss_0: 1.15881e-05, Loss_b: 9.42681e-07, Loss_f: 1.27116e-05
Iter: 3700, Loss: 1.96164e-05, Loss_0: 8.21323e-06, Loss_b: 4.95088e-07, Loss_f: 1.09081e-05
Iter: 3800, Loss: 1.60731e-05, Loss_0: 6.03479e-06, Loss_b: 4.10240e-07, Loss_f: 9.62804e-06
Iter: 3900, Loss: 1.34842e-05, Loss_0: 4.62381e-06, Loss_b: 3.51077e-07, Loss_f: 8.50935e-06
Iter: 4000, Loss: 1.87454e-05, Loss_0: 8.89815e-06, Loss_b: 7.70158e-07, Loss_f: 9.07711e-06
Iter: 4100, Loss: 1.16602e-05, Loss_0: 4.24169e-06, Loss_b: 3.40343e-07, Loss_f: 7.07813e-06
Iter: 4200, Loss: 9.97072e-06, Loss_0: 3.13761e-06, Loss_b: 3.00024e-07, Loss_f: 6.53309e-06
Iter: 4300, Loss: 8.79117e-06, Loss_0: 2.52808e-06, Loss_b: 2.79222e-07, Loss_f: 5.98386e-06
Iter: 4400, Loss: 1.54066e-04, Loss_0: 3.01327e-05, Loss_b: 9.15765e-05, Loss_f: 3.23572e-05
Iter: 4500, Loss: 8.00758e-06, Loss_0: 2.69801e-06, Loss_b: 2.56476e-07, Loss_f: 5.05310e-06
Iter: 4600, Loss: 6.95154e-06, Loss_0: 1.93732e-06, Loss_b: 2.44240e-07, Loss_f: 4.76998e-06
Iter: 4700, Loss: 6.26419e-06, Loss_0: 1.59671e-06, Loss_b: 2.30207e-07, Loss_f: 4.43727e-06
Iter: 4800, Loss: 8.34745e-06, Loss_0: 3.54581e-06, Loss_b: 2.29493e-07, Loss_f: 4.57214e-06
Iter: 4900, Loss: 5.70570e-06, Loss_0: 1.63053e-06, Loss_b: 2.16154e-07, Loss_f: 3.85901e-06
Iter: 5000, Loss: 5.09568e-06, Loss_0: 1.24476e-06, Loss_b: 2.01089e-07, Loss_f: 3.64983e-06
Training time: 505.8535
