Start Training:
Iter: 0, Loss: 3.80067e-01, Loss_0: 3.45674e-02, Loss_b: 3.06649e-01, Loss_f: 3.88502e-02
Iter: 4200, Loss: 2.74820e-03, Loss_0: 2.34162e-03, Loss_b: 4.75111e-05, Loss_f: 3.59065e-04
Iter: 4300, Loss: 2.21746e-03, Loss_0: 1.83520e-03, Loss_b: 1.54833e-05, Loss_f: 3.66780e-04
Iter: 4400, Loss: 1.90339e-03, Loss_0: 1.50066e-03, Loss_b: 7.84017e-05, Loss_f: 3.24326e-04
Iter: 4500, Loss: 1.38794e-03, Loss_0: 1.03075e-03, Loss_b: 6.27033e-06, Loss_f: 3.50917e-04
Iter: 4600, Loss: 1.32180e-03, Loss_0: 8.11672e-04, Loss_b: 1.68508e-04, Loss_f: 3.41617e-04
Iter: 4700, Loss: 1.16927e-03, Loss_0: 6.27547e-04, Loss_b: 7.86398e-05, Loss_f: 4.63083e-04
Iter: 4800, Loss: 9.42315e-04, Loss_0: 5.32249e-04, Loss_b: 2.84835e-06, Loss_f: 4.07218e-04
Iter: 4900, Loss: 1.14780e-03, Loss_0: 5.29162e-04, Loss_b: 2.26702e-04, Loss_f: 3.91933e-04
Iter: 5000, Loss: 7.44434e-04, Loss_0: 4.56814e-04, Loss_b: 6.19570e-06, Loss_f: 2.81425e-04
Iter: 5100, Loss: 3.10295e-04, Loss_0: 1.46429e-04, Loss_b: 9.15346e-07, Loss_f: 1.62950e-04
Iter: 5200, Loss: 1.13008e-04, Loss_0: 3.47640e-05, Loss_b: 6.49346e-08, Loss_f: 7.81787e-05
Iter: 5300, Loss: 5.69818e-05, Loss_0: 1.41204e-05, Loss_b: 1.93475e-07, Loss_f: 4.26679e-05
Iter: 5400, Loss: 3.52983e-05, Loss_0: 1.10923e-05, Loss_b: 3.55243e-07, Loss_f: 2.38508e-05
Iter: 5500, Loss: 2.47651e-05, Loss_0: 5.76834e-06, Loss_b: 3.57622e-08, Loss_f: 1.89610e-05
Iter: 5600, Loss: 1.67680e-05, Loss_0: 3.88230e-06, Loss_b: 5.02306e-08, Loss_f: 1.28355e-05
Iter: 5700, Loss: 1.37066e-05, Loss_0: 2.31968e-06, Loss_b: 1.08344e-08, Loss_f: 1.13760e-05
Iter: 5800, Loss: 1.15499e-05, Loss_0: 2.48578e-06, Loss_b: 8.38503e-09, Loss_f: 9.05576e-06
Iter: 5900, Loss: 9.82014e-06, Loss_0: 1.16048e-06, Loss_b: 1.28589e-08, Loss_f: 8.64681e-06
Iter: 6000, Loss: 8.24035e-06, Loss_0: 1.03580e-06, Loss_b: 1.81066e-08, Loss_f: 7.18644e-06
Iter: 6100, Loss: 6.86830e-06, Loss_0: 7.10139e-07, Loss_b: 6.33968e-08, Loss_f: 6.09476e-06
Iter: 6200, Loss: 6.13118e-06, Loss_0: 6.26093e-07, Loss_b: 4.79374e-08, Loss_f: 5.45715e-06
Iter: 6300, Loss: 5.37537e-06, Loss_0: 4.66576e-07, Loss_b: 5.47130e-08, Loss_f: 4.85408e-06
Iter: 6400, Loss: 4.64077e-06, Loss_0: 4.88745e-07, Loss_b: 2.02522e-08, Loss_f: 4.13177e-06
Iter: 6500, Loss: 4.17195e-06, Loss_0: 3.26706e-07, Loss_b: 4.40030e-08, Loss_f: 3.80124e-06
Iter: 6600, Loss: 3.71404e-06, Loss_0: 2.62273e-07, Loss_b: 1.48673e-08, Loss_f: 3.43690e-06
Iter: 6700, Loss: 3.41268e-06, Loss_0: 3.05444e-07, Loss_b: 5.12045e-09, Loss_f: 3.10211e-06
Iter: 6800, Loss: 3.12825e-06, Loss_0: 2.32349e-07, Loss_b: 5.91770e-09, Loss_f: 2.88998e-06
Training time: 533.0521
