Start Training:
Iter: 0, Loss: 1.33508e-01, Loss_0: 1.91219e-02, Loss_b: 8.63950e-02, Loss_f: 2.79911e-02
Iter: 4600, Loss: 6.63793e-05, Loss_0: 3.25279e-05, Loss_b: 1.50292e-06, Loss_f: 3.23485e-05
Iter: 4700, Loss: 6.97818e-05, Loss_0: 3.74829e-05, Loss_b: 2.51754e-06, Loss_f: 2.97813e-05
Iter: 4800, Loss: 1.37509e-04, Loss_0: 8.01134e-05, Loss_b: 1.93447e-06, Loss_f: 5.54609e-05
Iter: 4900, Loss: 1.15925e-04, Loss_0: 1.65939e-05, Loss_b: 8.06432e-06, Loss_f: 9.12664e-05
Iter: 5000, Loss: 4.61264e-05, Loss_0: 2.41510e-05, Loss_b: 2.57981e-08, Loss_f: 2.19497e-05
Iter: 5100, Loss: 1.82635e-05, Loss_0: 4.80995e-06, Loss_b: 1.13916e-07, Loss_f: 1.33396e-05
Iter: 5200, Loss: 7.72184e-06, Loss_0: 1.21743e-06, Loss_b: 1.75356e-08, Loss_f: 6.48688e-06
Iter: 5300, Loss: 5.46368e-06, Loss_0: 4.48281e-07, Loss_b: 1.24658e-07, Loss_f: 4.89074e-06
Iter: 5400, Loss: 2.82895e-06, Loss_0: 1.80561e-07, Loss_b: 3.78763e-08, Loss_f: 2.61051e-06
Iter: 5500, Loss: 2.08189e-06, Loss_0: 1.92574e-07, Loss_b: 4.66419e-08, Loss_f: 1.84267e-06
Iter: 5600, Loss: 1.69230e-06, Loss_0: 1.42099e-07, Loss_b: 2.89676e-08, Loss_f: 1.52123e-06
Iter: 5700, Loss: 1.42147e-06, Loss_0: 1.00193e-07, Loss_b: 2.02310e-08, Loss_f: 1.30105e-06
Iter: 5800, Loss: 1.29352e-06, Loss_0: 7.77368e-08, Loss_b: 1.82821e-08, Loss_f: 1.19750e-06
Iter: 5900, Loss: 1.18284e-06, Loss_0: 7.11360e-08, Loss_b: 1.59702e-08, Loss_f: 1.09574e-06
Iter: 6000, Loss: 1.07259e-06, Loss_0: 5.80990e-08, Loss_b: 8.74354e-09, Loss_f: 1.00575e-06
Iter: 6100, Loss: 9.90187e-07, Loss_0: 5.48819e-08, Loss_b: 4.20168e-09, Loss_f: 9.31103e-07
Iter: 6200, Loss: 8.11970e-07, Loss_0: 3.69059e-08, Loss_b: 5.35542e-09, Loss_f: 7.69708e-07
Iter: 6300, Loss: 6.87192e-07, Loss_0: 4.50807e-08, Loss_b: 4.09752e-09, Loss_f: 6.38014e-07
Iter: 6400, Loss: 5.73419e-07, Loss_0: 4.06904e-08, Loss_b: 2.88318e-09, Loss_f: 5.29845e-07
Iter: 6500, Loss: 4.18646e-07, Loss_0: 2.31197e-08, Loss_b: 3.39383e-10, Loss_f: 3.95187e-07
Iter: 6600, Loss: 3.52970e-07, Loss_0: 1.58045e-08, Loss_b: 2.99637e-10, Loss_f: 3.36866e-07
Iter: 6700, Loss: 3.20696e-07, Loss_0: 1.51006e-08, Loss_b: 3.48132e-10, Loss_f: 3.05247e-07
Iter: 6800, Loss: 3.06861e-07, Loss_0: 1.86492e-08, Loss_b: 2.42420e-10, Loss_f: 2.87969e-07
Training time: 778.3930
