Start Training:
Iter: 0, Loss: 1.02319e-01, Loss_0: 1.78018e-02, Loss_b: 4.68660e-02, Loss_f: 3.76515e-02
Iter: 2100, Loss: 2.27521e-03, Loss_0: 2.00878e-03, Loss_b: 6.49834e-06, Loss_f: 2.59938e-04
Iter: 2200, Loss: 2.25623e-03, Loss_0: 2.00749e-03, Loss_b: 5.11572e-06, Loss_f: 2.43629e-04
Iter: 2300, Loss: 2.23306e-03, Loss_0: 1.96478e-03, Loss_b: 4.85061e-06, Loss_f: 2.63429e-04
Iter: 2400, Loss: 2.18897e-03, Loss_0: 1.95186e-03, Loss_b: 1.41640e-07, Loss_f: 2.36971e-04
Iter: 2500, Loss: 2.35147e-03, Loss_0: 1.95802e-03, Loss_b: 4.42220e-05, Loss_f: 3.49228e-04
Iter: 2600, Loss: 2.14983e-03, Loss_0: 1.91326e-03, Loss_b: 5.39161e-06, Loss_f: 2.31181e-04
Iter: 2700, Loss: 2.13007e-03, Loss_0: 1.88177e-03, Loss_b: 2.68647e-07, Loss_f: 2.48033e-04
Iter: 2800, Loss: 2.11641e-03, Loss_0: 1.85591e-03, Loss_b: 1.26306e-05, Loss_f: 2.47868e-04
Iter: 2900, Loss: 2.07854e-03, Loss_0: 1.85704e-03, Loss_b: 3.07932e-06, Loss_f: 2.18426e-04
Iter: 3000, Loss: 2.14524e-03, Loss_0: 1.83761e-03, Loss_b: 1.97624e-06, Loss_f: 3.05656e-04
Iter: 3100, Loss: 2.06734e-03, Loss_0: 1.77138e-03, Loss_b: 1.00625e-05, Loss_f: 2.85892e-04
Iter: 3200, Loss: 2.01984e-03, Loss_0: 1.78884e-03, Loss_b: 1.93445e-05, Loss_f: 2.11653e-04
Iter: 3300, Loss: 3.06502e-03, Loss_0: 1.81297e-03, Loss_b: 3.63333e-04, Loss_f: 8.88717e-04
Iter: 3400, Loss: 1.93905e-03, Loss_0: 1.70178e-03, Loss_b: 1.74076e-05, Loss_f: 2.19862e-04
Iter: 3500, Loss: 2.40412e-03, Loss_0: 1.64122e-03, Loss_b: 1.24528e-04, Loss_f: 6.38368e-04
Iter: 3600, Loss: 1.80932e-03, Loss_0: 1.59494e-03, Loss_b: 1.08366e-05, Loss_f: 2.03545e-04
Iter: 3700, Loss: 1.87834e-03, Loss_0: 1.62246e-03, Loss_b: 7.57073e-05, Loss_f: 1.80173e-04
Iter: 3800, Loss: 2.79677e-03, Loss_0: 1.59347e-03, Loss_b: 1.90442e-04, Loss_f: 1.01286e-03
Iter: 3900, Loss: 2.27524e-03, Loss_0: 1.55727e-03, Loss_b: 5.09906e-04, Loss_f: 2.08067e-04
Iter: 4000, Loss: 1.80479e-03, Loss_0: 1.46607e-03, Loss_b: 1.02056e-04, Loss_f: 2.36660e-04
Iter: 4100, Loss: 1.61632e-03, Loss_0: 1.36041e-03, Loss_b: 1.01642e-04, Loss_f: 1.54262e-04
Iter: 4200, Loss: 1.91765e-03, Loss_0: 1.33614e-03, Loss_b: 4.01715e-04, Loss_f: 1.79802e-04
Iter: 4300, Loss: 1.48542e-03, Loss_0: 1.24854e-03, Loss_b: 7.40095e-05, Loss_f: 1.62873e-04
Iter: 4400, Loss: 1.43949e-03, Loss_0: 1.18672e-03, Loss_b: 2.87734e-05, Loss_f: 2.23998e-04
Iter: 4500, Loss: 1.31707e-03, Loss_0: 1.05426e-03, Loss_b: 1.79124e-05, Loss_f: 2.44890e-04
Iter: 4600, Loss: 1.30844e-03, Loss_0: 9.39326e-04, Loss_b: 9.19193e-05, Loss_f: 2.77195e-04
Iter: 4700, Loss: 1.01956e-03, Loss_0: 8.50646e-04, Loss_b: 5.12562e-06, Loss_f: 1.63792e-04
Iter: 4800, Loss: 9.67528e-04, Loss_0: 7.94559e-04, Loss_b: 6.58691e-06, Loss_f: 1.66382e-04
Iter: 4900, Loss: 8.64285e-04, Loss_0: 6.78139e-04, Loss_b: 3.84148e-05, Loss_f: 1.47731e-04
Iter: 5000, Loss: 9.71930e-04, Loss_0: 7.89369e-04, Loss_b: 7.59436e-06, Loss_f: 1.74967e-04
Iter: 5100, Loss: 1.25755e-03, Loss_0: 6.47796e-04, Loss_b: 1.80429e-04, Loss_f: 4.29326e-04
Iter: 5200, Loss: 8.11864e-04, Loss_0: 5.70068e-04, Loss_b: 2.65173e-05, Loss_f: 2.15279e-04
Iter: 5300, Loss: 6.16591e-04, Loss_0: 5.21347e-04, Loss_b: 3.98080e-06, Loss_f: 9.12625e-05
Iter: 5400, Loss: 1.03646e-03, Loss_0: 5.39877e-04, Loss_b: 3.83157e-06, Loss_f: 4.92752e-04
Iter: 5500, Loss: 6.05462e-04, Loss_0: 4.68177e-04, Loss_b: 1.65860e-05, Loss_f: 1.20699e-04
Iter: 5600, Loss: 1.98365e-03, Loss_0: 4.19682e-04, Loss_b: 1.62059e-04, Loss_f: 1.40191e-03
Iter: 5700, Loss: 4.91227e-04, Loss_0: 4.07490e-04, Loss_b: 2.18057e-06, Loss_f: 8.15564e-05
Iter: 5800, Loss: 4.93318e-04, Loss_0: 4.01599e-04, Loss_b: 2.48106e-06, Loss_f: 8.92376e-05
Iter: 5900, Loss: 4.74353e-04, Loss_0: 3.70466e-04, Loss_b: 4.39449e-06, Loss_f: 9.94924e-05
Iter: 6000, Loss: 4.02618e-04, Loss_0: 3.14925e-04, Loss_b: 1.64309e-06, Loss_f: 8.60503e-05
Iter: 6100, Loss: 6.74997e-04, Loss_0: 3.36306e-04, Loss_b: 6.10330e-05, Loss_f: 2.77658e-04
Iter: 6200, Loss: 6.12457e-04, Loss_0: 3.77999e-04, Loss_b: 4.39940e-05, Loss_f: 1.90464e-04
Iter: 6300, Loss: 1.70197e-03, Loss_0: 2.44713e-04, Loss_b: 2.53797e-04, Loss_f: 1.20346e-03
Iter: 6400, Loss: 2.85514e-04, Loss_0: 2.16826e-04, Loss_b: 2.01096e-06, Loss_f: 6.66768e-05
Iter: 6500, Loss: 3.28047e-04, Loss_0: 1.89581e-04, Loss_b: 5.68682e-06, Loss_f: 1.32780e-04
Iter: 6600, Loss: 2.93870e-04, Loss_0: 2.13092e-04, Loss_b: 7.30106e-06, Loss_f: 7.34770e-05
Iter: 6700, Loss: 3.17200e-04, Loss_0: 1.90792e-04, Loss_b: 3.65681e-05, Loss_f: 8.98403e-05
Iter: 6800, Loss: 2.61540e-04, Loss_0: 1.69908e-04, Loss_b: 6.78875e-06, Loss_f: 8.48434e-05
Iter: 6900, Loss: 2.48092e-04, Loss_0: 1.59768e-04, Loss_b: 1.50556e-05, Loss_f: 7.32686e-05
Iter: 7000, Loss: 2.19209e-04, Loss_0: 1.39262e-04, Loss_b: 3.78274e-06, Loss_f: 7.61651e-05
Iter: 7100, Loss: 2.03280e-04, Loss_0: 1.28288e-04, Loss_b: 2.27934e-06, Loss_f: 7.27123e-05
Iter: 7200, Loss: 8.25462e-04, Loss_0: 2.01190e-04, Loss_b: 2.14967e-06, Loss_f: 6.22122e-04
Iter: 7300, Loss: 1.58534e-04, Loss_0: 9.68212e-05, Loss_b: 7.38001e-07, Loss_f: 6.09749e-05
Iter: 7400, Loss: 1.64739e-04, Loss_0: 1.01104e-04, Loss_b: 1.57942e-06, Loss_f: 6.20563e-05
Iter: 7500, Loss: 2.20329e-04, Loss_0: 1.13076e-04, Loss_b: 2.13537e-05, Loss_f: 8.58991e-05
Iter: 7600, Loss: 2.09067e-04, Loss_0: 1.09485e-04, Loss_b: 1.90640e-05, Loss_f: 8.05187e-05
Iter: 7700, Loss: 1.04247e-03, Loss_0: 2.48924e-04, Loss_b: 2.28521e-04, Loss_f: 5.65029e-04
Iter: 7800, Loss: 1.28126e-04, Loss_0: 7.19949e-05, Loss_b: 9.17309e-07, Loss_f: 5.52141e-05
Iter: 7900, Loss: 2.18011e-04, Loss_0: 1.24886e-04, Loss_b: 1.68163e-06, Loss_f: 9.14426e-05
Iter: 8000, Loss: 1.08052e-04, Loss_0: 5.55551e-05, Loss_b: 8.07126e-07, Loss_f: 5.16897e-05
Iter: 8100, Loss: 1.20421e-04, Loss_0: 6.63341e-05, Loss_b: 1.80805e-06, Loss_f: 5.22787e-05
Iter: 8200, Loss: 1.79493e-04, Loss_0: 8.80842e-05, Loss_b: 3.46936e-05, Loss_f: 5.67154e-05
Iter: 8300, Loss: 3.68721e-04, Loss_0: 8.43822e-05, Loss_b: 4.39754e-05, Loss_f: 2.40364e-04
Iter: 8400, Loss: 5.99951e-04, Loss_0: 1.06803e-04, Loss_b: 3.39717e-05, Loss_f: 4.59177e-04
Iter: 8500, Loss: 6.39291e-04, Loss_0: 5.57821e-05, Loss_b: 4.37528e-05, Loss_f: 5.39756e-04
Iter: 8600, Loss: 9.03366e-05, Loss_0: 4.06669e-05, Loss_b: 4.78916e-06, Loss_f: 4.48806e-05
Iter: 8700, Loss: 8.56668e-05, Loss_0: 4.29943e-05, Loss_b: 1.16475e-06, Loss_f: 4.15078e-05
Iter: 8800, Loss: 1.17296e-04, Loss_0: 6.35658e-05, Loss_b: 1.53477e-06, Loss_f: 5.21960e-05
Iter: 8900, Loss: 2.55612e-04, Loss_0: 8.07639e-05, Loss_b: 3.24838e-07, Loss_f: 1.74523e-04
Iter: 9000, Loss: 9.73614e-04, Loss_0: 1.30606e-04, Loss_b: 2.06411e-07, Loss_f: 8.42802e-04
Iter: 9100, Loss: 7.53098e-05, Loss_0: 3.55287e-05, Loss_b: 9.33007e-07, Loss_f: 3.88482e-05
Iter: 9200, Loss: 2.61566e-04, Loss_0: 1.57746e-04, Loss_b: 2.92850e-06, Loss_f: 1.00892e-04
Iter: 9300, Loss: 7.19108e-05, Loss_0: 3.27387e-05, Loss_b: 8.41127e-07, Loss_f: 3.83310e-05
Iter: 9400, Loss: 1.15195e-04, Loss_0: 5.43545e-05, Loss_b: 3.35719e-06, Loss_f: 5.74828e-05
Iter: 9500, Loss: 6.89950e-04, Loss_0: 6.89513e-05, Loss_b: 4.70623e-06, Loss_f: 6.16292e-04
Iter: 9600, Loss: 6.80414e-05, Loss_0: 3.25333e-05, Loss_b: 7.93313e-07, Loss_f: 3.47147e-05
Iter: 9700, Loss: 1.95806e-04, Loss_0: 6.71601e-05, Loss_b: 1.35299e-06, Loss_f: 1.27293e-04
Iter: 9800, Loss: 1.11940e-03, Loss_0: 4.05217e-05, Loss_b: 3.52489e-05, Loss_f: 1.04363e-03
Iter: 9900, Loss: 6.27563e-05, Loss_0: 2.98805e-05, Loss_b: 7.33728e-07, Loss_f: 3.21420e-05
Iter: 10000, Loss: 3.49262e-04, Loss_0: 1.17927e-04, Loss_b: 1.44683e-05, Loss_f: 2.16867e-04
Iter: 10100, Loss: 4.08100e-05, Loss_0: 1.33440e-05, Loss_b: 3.66729e-07, Loss_f: 2.70993e-05
Iter: 10200, Loss: 2.48516e-05, Loss_0: 8.03406e-06, Loss_b: 9.05668e-07, Loss_f: 1.59118e-05
Iter: 10300, Loss: 1.40173e-05, Loss_0: 4.40170e-06, Loss_b: 1.25294e-07, Loss_f: 9.49033e-06
Iter: 10400, Loss: 9.56030e-06, Loss_0: 3.19919e-06, Loss_b: 1.86050e-08, Loss_f: 6.34251e-06
Iter: 10500, Loss: 7.00643e-06, Loss_0: 1.91247e-06, Loss_b: 4.69770e-08, Loss_f: 5.04699e-06
Iter: 10600, Loss: 4.18487e-06, Loss_0: 8.69643e-07, Loss_b: 1.12872e-08, Loss_f: 3.30394e-06
Iter: 10700, Loss: 2.99130e-06, Loss_0: 4.31239e-07, Loss_b: 2.14716e-08, Loss_f: 2.53859e-06
Iter: 10800, Loss: 2.33201e-06, Loss_0: 2.52010e-07, Loss_b: 3.96456e-09, Loss_f: 2.07603e-06
Iter: 10900, Loss: 1.85785e-06, Loss_0: 1.00351e-07, Loss_b: 1.39500e-09, Loss_f: 1.75611e-06
Iter: 11000, Loss: 1.60994e-06, Loss_0: 8.51126e-08, Loss_b: 5.13704e-09, Loss_f: 1.51969e-06
Training time: 966.7796
