Start Training:
Iter: 0, Loss: 1.72284e-01, Loss_0: 5.67314e-02, Loss_b: 6.39681e-02, Loss_f: 5.15846e-02
Iter: 4100, Loss: 2.34349e-03, Loss_0: 1.72957e-03, Loss_b: 2.98391e-04, Loss_f: 3.15534e-04
Iter: 4200, Loss: 1.93975e-03, Loss_0: 1.67201e-03, Loss_b: 6.73892e-06, Loss_f: 2.61003e-04
Iter: 4300, Loss: 1.77135e-03, Loss_0: 1.61117e-03, Loss_b: 1.38844e-06, Loss_f: 1.58792e-04
Iter: 4400, Loss: 1.95812e-03, Loss_0: 1.64277e-03, Loss_b: 1.62886e-04, Loss_f: 1.52457e-04
Iter: 4500, Loss: 1.75797e-03, Loss_0: 1.55303e-03, Loss_b: 4.86035e-05, Loss_f: 1.56330e-04
Iter: 4600, Loss: 2.23623e-03, Loss_0: 1.51236e-03, Loss_b: 1.02375e-04, Loss_f: 6.21500e-04
Iter: 4700, Loss: 1.63762e-03, Loss_0: 1.46625e-03, Loss_b: 3.31980e-05, Loss_f: 1.38173e-04
Iter: 4800, Loss: 2.22972e-03, Loss_0: 1.50684e-03, Loss_b: 4.58863e-04, Loss_f: 2.64011e-04
Iter: 4900, Loss: 1.53011e-03, Loss_0: 1.38189e-03, Loss_b: 9.48687e-06, Loss_f: 1.38727e-04
Iter: 5000, Loss: 1.46606e-03, Loss_0: 1.31721e-03, Loss_b: 7.11441e-07, Loss_f: 1.48135e-04
Iter: 5100, Loss: 8.04389e-04, Loss_0: 6.27080e-04, Loss_b: 7.53367e-06, Loss_f: 1.69776e-04
Iter: 5200, Loss: 4.82726e-04, Loss_0: 4.11049e-04, Loss_b: 4.15747e-06, Loss_f: 6.75192e-05
Iter: 5300, Loss: 3.28612e-04, Loss_0: 2.44477e-04, Loss_b: 3.33709e-06, Loss_f: 8.07980e-05
Iter: 5400, Loss: 2.61335e-04, Loss_0: 1.93417e-04, Loss_b: 5.37674e-06, Loss_f: 6.25416e-05
Iter: 5500, Loss: 1.80633e-04, Loss_0: 1.16178e-04, Loss_b: 5.50151e-06, Loss_f: 5.89543e-05
Iter: 5600, Loss: 1.25522e-04, Loss_0: 6.91520e-05, Loss_b: 9.06835e-07, Loss_f: 5.54631e-05
Iter: 5700, Loss: 7.70470e-05, Loss_0: 4.17274e-05, Loss_b: 3.24021e-07, Loss_f: 3.49957e-05
Iter: 5800, Loss: 4.99917e-05, Loss_0: 2.37219e-05, Loss_b: 9.30255e-08, Loss_f: 2.61768e-05
Iter: 5900, Loss: 3.55793e-05, Loss_0: 1.80432e-05, Loss_b: 1.41234e-07, Loss_f: 1.73949e-05
Iter: 6000, Loss: 2.52829e-05, Loss_0: 1.22335e-05, Loss_b: 1.33171e-07, Loss_f: 1.29163e-05
Iter: 6100, Loss: 2.01801e-05, Loss_0: 8.65888e-06, Loss_b: 7.01916e-08, Loss_f: 1.14510e-05
Iter: 6200, Loss: 1.62189e-05, Loss_0: 6.35535e-06, Loss_b: 8.15413e-08, Loss_f: 9.78202e-06
Iter: 6300, Loss: 1.24773e-05, Loss_0: 3.82762e-06, Loss_b: 4.38660e-08, Loss_f: 8.60585e-06
Iter: 6400, Loss: 8.36404e-06, Loss_0: 1.89041e-06, Loss_b: 4.17596e-08, Loss_f: 6.43186e-06
Iter: 6500, Loss: 6.14011e-06, Loss_0: 1.24988e-06, Loss_b: 9.34705e-09, Loss_f: 4.88088e-06
Iter: 6600, Loss: 4.36044e-06, Loss_0: 4.04268e-07, Loss_b: 4.36520e-09, Loss_f: 3.95181e-06
Iter: 6700, Loss: 3.57259e-06, Loss_0: 3.46605e-07, Loss_b: 2.53757e-09, Loss_f: 3.22345e-06
Iter: 6800, Loss: 3.23495e-06, Loss_0: 3.84032e-07, Loss_b: 6.98438e-09, Loss_f: 2.84393e-06
Iter: 6900, Loss: 2.84302e-06, Loss_0: 2.25444e-07, Loss_b: 6.79041e-10, Loss_f: 2.61690e-06
Iter: 7000, Loss: 2.50265e-06, Loss_0: 2.04886e-07, Loss_b: 1.66420e-09, Loss_f: 2.29610e-06
Iter: 7100, Loss: 2.25271e-06, Loss_0: 1.65657e-07, Loss_b: 5.75638e-09, Loss_f: 2.08130e-06
Iter: 7200, Loss: 1.99919e-06, Loss_0: 1.67534e-07, Loss_b: 2.28894e-08, Loss_f: 1.80877e-06
Iter: 7300, Loss: 1.87213e-06, Loss_0: 1.84241e-07, Loss_b: 2.83889e-08, Loss_f: 1.65950e-06
Iter: 7400, Loss: 1.71177e-06, Loss_0: 1.41512e-07, Loss_b: 4.06044e-08, Loss_f: 1.52965e-06
Iter: 7500, Loss: 1.53604e-06, Loss_0: 1.03805e-07, Loss_b: 4.47326e-08, Loss_f: 1.38750e-06
Training time: 899.4996
